id_abbonamento,durata,costo,tipo,id_sottoscrizione,data_inizio,data_fine,FK_Utente,FK_Abbonamento,id_utente,username,email,lingua,nome,sesso,data_di_nascita,indirizzo,tfa,steamid,FK_Statistiche
2,3,17.97,CSGO,160,2016-04-16,2016-05-16,13474,2,13474,Fritz.Schmeler,Edna75@gmail.com,nep,Brenden Russel,f,1981-07-04,07976 Matilde Crest,1,0:0:103009971,13672
1,1,5.99,CSGO,161,2017-11-28,2018-05-28,1819,1,1819,Shyann.Muller,Heather.Nitzsche57@hotmail.com,en,Jordy Jenkins,f,1979-10-17,86541 Arne Springs,1,1:1:66804234,1008
7,6,29.94,PUBG,163,2016-08-12,2016-11-12,15592,7,15592,Karina.Brakus9,Abbie2@hotmail.com,it,Alyce Walsh,f,1974-07-18,946 Kuhn Rest,0,0:0:55352678,7161
2,3,17.97,CSGO,164,2016-04-29,2016-05-29,14294,2,14294,Harmony.Rippin35,Ahmad.Fritsch@hotmail.com,ko,Rosemarie Batz,f,1980-12-03,3128 Theresia Locks,1,1:1:29473500,8020
1,1,5.99,CSGO,165,2018-09-00,2018-10-00,12508,1,12508,Theresia36,Liliana60@yahoo.com,pt_BR,Damion Jerde,m,1997-07-03,4110 Morar Island,0,0:0:44893796,20344
13,1,9.99,premium,166,2016-01-15,2016-07-15,15973,13,15973,Alvis.Mante19,Raheem24@hotmail.com,sv,Hailie Hickle,f,1972-12-17,309 Allan Points,0,0:0:34256154,12897
13,1,9.99,premium,167,2017-02-05,2018-02-05,5104,13,5104,Felton_DuBuque19,Mafalda.Goyette@yahoo.com,sk,Morris Hansen,m,1973-06-05,8965 Paucek Heights,0,1:1:56543377,7471
1,1,5.99,CSGO,168,2016-10-01,2017-04-01,11207,1,11207,Ari54,Janet2@yahoo.com,en_GB,Tianna Smith,f,1999-07-07,190 Cayla Camp,1,1:1:70071078,9224
10,3,17.97,D2,169,2016-00-04,2016-03-04,4960,10,4960,Delphine43,Zackery18@yahoo.com,az,Rex DuBuque,f,1984-01-11,06264 Lura Pine,1,0:0:106387947,14793
1,1,5.99,CSGO,171,2016-01-16,2016-07-16,15068,1,15068,Deontae66,Maxine_Hand@gmail.com,fr,Dallas Orn,f,1973-12-02,1764 Bins Place,1,0:0:28555455,23373
2,3,17.97,CSGO,174,2017-08-09,2017-09-09,4568,2,4568,Gabe.Howe,Alivia_Hane13@hotmail.com,az,Aliya Kessler,f,1984-06-23,5402 Bernier Isle,1,1:1:43189156,3516
1,1,5.99,CSGO,175,2017-10-15,2018-04-15,8353,1,8353,Ryann_Orn36,Devin_Schroeder@yahoo.com,es_MX,Kylee Lockman,m,1972-03-10,62583 Rohan Mission,0,1:1:93579526,19314
1,1,5.99,CSGO,177,2018-03-22,2019-03-22,15494,1,15494,Milo66,Alexandrea_Harris65@gmail.com,fr,Nestor Kuhic,f,1997-02-08,0922 Okuneva Gateway,0,1:1:88547996,15779
7,6,29.94,PUBG,178,2017-03-21,2017-06-21,490,7,490,Bettie_Larkin15,Cortez_Vandervort@yahoo.com,pl,Katelyn Crooks,m,1975-09-19,04919 Runolfsdottir Mall,0,1:1:27451980,1994
7,6,29.94,PUBG,179,2017-03-04,2017-09-04,7358,7,7358,Connie72,Cyril.Gibson85@gmail.com,sk,Elsie Hoppe,f,1965-01-19,347 Patsy Springs,1,1:1:40842801,16471
2,3,17.97,CSGO,180,2018-05-21,2018-06-21,8605,2,8605,Meggie.Robel,Madaline_Kshlerin55@gmail.com,nb_NO,Jakayla Heathcote,m,1978-07-22,68474 Michel Glens,0,1:1:98598040,14934
13,1,9.99,premium,181,2018-10-28,2019-04-28,1147,13,1147,Gabriella57,Ryley.Schimmel@hotmail.com,tr,Theodora Murray,m,1987-12-12,22494 Oliver Place,1,1:1:97097643,1572
7,6,29.94,PUBG,182,2018-06-06,2018-09-06,6853,7,6853,Kaycee_Kohler60,Orin_Rowe87@hotmail.com,tr,Braxton Nitzsche,m,1981-10-05,137 Kaya Plain,1,0:0:37621176,18422
2,3,17.97,CSGO,183,2017-06-12,2017-07-12,13227,2,13227,Jason37,Oliver.McLaughlin15@hotmail.com,en_IND,Sterling Tillman,m,1983-03-29,347 Stark Forks,0,0:0:58926288,17588
7,6,29.94,PUBG,184,2016-08-25,2016-11-25,309,7,309,Bette18,Marcelina53@yahoo.com,zh_CN,Casper O'Reilly,f,1997-04-07,08806 Efrain Junction,1,1:1:12928808,1351
7,6,29.94,PUBG,185,2018-01-01,2018-07-01,5206,7,5206,Marjory66,Kaden_OConnell@hotmail.com,pt_BR,Rafael Leannon,m,1985-02-24,056 Dolores Mews,0,0:0:36229273,10667
4,12,39.99,CSGO,186,2018-02-13,2018-03-13,8955,4,8955,Tillman_Ward,Clark.Hills@gmail.com,cz,Claud Russel,m,1995-01-16,587 Mohr Common,0,1:1:66351720,10103
4,12,39.99,CSGO,187,2018-00-11,2018-03-11,12154,4,12154,Stephania.Jacobi,Luisa_Leuschke@yahoo.com,ko,Wilton Abernathy,f,1987-02-14,301 Koss Isle,1,0:0:29747780,8284
1,1,5.99,CSGO,188,2018-06-04,2018-12-04,2343,1,2343,Cara82,Dora.DAmore@gmail.com,sk,Clifford Ankunding,f,1975-08-14,9537 Emard Squares,1,0:0:78390407,4903
3,6,29.94,CSGO,189,2018-03-04,2018-04-04,13127,3,13127,Jany.Marvin,Merritt58@gmail.com,en_GB,Chaya Parisian,f,1970-07-27,95975 Lilian Circle,1,1:1:84692804,19128
13,1,9.99,premium,190,2016-09-00,2017-03-00,16272,13,16272,Vincenza_Hahn8,Vidal66@gmail.com,en_au_ocker,Erick Bergnaum,m,1962-02-16,449 Tyler Court,0,1:1:61340298,6913
10,3,17.97,D2,192,2016-02-22,2016-05-22,14389,10,14389,Lorenza_Heller71,Llewellyn85@yahoo.com,en_US,Iva Zemlak,m,1982-07-17,848 Jenkins Squares,0,0:0:13903938,24694
2,3,17.97,CSGO,193,2016-00-12,2016-01-12,13540,2,13540,Prince.OConner,Deven56@hotmail.com,es,Trey Hammes,f,1986-03-04,53812 Sauer Via,0,0:0:54094964,23927
1,1,5.99,CSGO,194,2018-03-02,2018-06-02,6971,1,6971,Janick7,Angelina3@yahoo.com,ja,Agustin Keeling,m,1968-06-30,92114 Runte Brooks,1,1:1:18783193,21690
1,1,5.99,CSGO,195,2016-09-04,2017-03-04,16755,1,16755,Jerome93,Brook18@gmail.com,zh_TW,Damaris Weber,m,1964-05-12,3060 Troy Plaza,0,1:1:34766452,14083
13,1,9.99,premium,196,2018-09-29,2019-09-29,10612,13,10612,Pete.Volkman65,Jonathon.Gusikowski@yahoo.com,nl,Nathaniel Bruen,m,1996-01-24,5510 Leonardo Terrace,0,1:1:75994642,6302
7,6,29.94,PUBG,197,2018-06-25,2018-09-25,15289,7,15289,Kiera84,Chase_Erdman55@gmail.com,sv,Yasmine Hauck,m,1967-04-14,8581 Bret Village,1,1:1:17067551,10549
1,1,5.99,CSGO,198,2018-08-22,2019-08-22,493,1,493,Janiya.Fritsch,Terence.Bergstrom84@hotmail.com,sv,Niko Reynolds,m,1962-02-27,1972 Moore Lake,1,1:1:82701276,2693
3,6,29.94,CSGO,200,2016-02-06,2016-03-06,11294,3,11294,Joanny.Wyman,Dax_Oberbrunner@gmail.com,ge,Darryl Farrell,m,1985-08-01,0681 Kuvalis Garden,0,1:1:100909082,13838
1,1,5.99,CSGO,201,2016-08-01,2017-02-01,1603,1,1603,Jacinthe.Hayes78,Tremayne_Kuhn@hotmail.com,zh_CN,Berta Ortiz,m,1982-06-16,57077 Fabian Plaza,1,1:1:65632256,3693
13,1,9.99,premium,202,2018-01-08,2019-01-08,14017,13,14017,Rodrigo.Bechtelar45,Janet81@yahoo.com,ru,Marlee Jacobs,f,1984-05-17,5429 Jaden Shore,0,1:1:63705278,7255
1,1,5.99,CSGO,204,2018-00-05,2018-01-05,5083,1,5083,Naomie28,Alexis68@yahoo.com,sk,Braeden Muller,m,1965-11-09,613 Blanda Meadows,0,0:0:27496590,16309
1,1,5.99,CSGO,206,2018-06-19,2018-09-19,14502,1,14502,Claude.Marvin,Dariana80@hotmail.com,pl,Immanuel Stamm,m,1991-10-21,2406 Schiller Divide,0,0:0:26155992,9714
1,1,5.99,CSGO,207,2016-04-12,2017-04-12,12463,1,12463,Blake_Kling36,Dallas_DAmore@hotmail.com,pt_BR,Alison Leannon,f,1978-02-16,6361 Hintz Mountain,1,0:0:42555788,10768
4,12,39.99,CSGO,208,2018-00-04,2018-03-04,8840,4,8840,Delpha.OConnell86,Emile.Kling@gmail.com,ru,Clara Goyette,f,1964-06-05,50605 Kulas Plaza,1,1:1:21612508,21912
2,3,17.97,CSGO,209,2016-09-13,2016-10-13,7799,2,7799,Donny.Grady38,Raven_Hudson34@gmail.com,es_MX,Imelda Hermiston,f,1981-11-03,473 Adah Extensions,0,0:0:103593910,16236
1,1,5.99,CSGO,210,2016-06-12,2016-07-12,12817,1,12817,Lue_Spinka,Brain0@hotmail.com,de,Bridie Spencer,m,1995-11-25,25233 Wolf Park,1,0:0:19788744,12592
13,1,9.99,premium,211,2016-05-16,2016-11-16,4545,13,4545,Andreane70,Gia.Effertz16@yahoo.com,en_CA,Jimmy Kertzmann,m,1993-11-29,8770 Ankunding Hills,1,0:0:81931577,106
1,1,5.99,CSGO,212,2018-07-04,2018-10-04,7934,1,7934,Lelia14,Santina_Zboncak55@gmail.com,az,Clara Block,f,1977-12-03,629 Casimer Plain,1,0:0:39435756,5108
4,12,39.99,CSGO,213,2017-05-14,2017-08-14,12936,4,12936,Rahul.Schmidt,Reece_Frami26@hotmail.com,en_CA,Cornelius Hand,m,1982-07-30,80171 Abagail Radial,0,0:0:68048252,12137
1,1,5.99,CSGO,215,2016-08-20,2016-09-20,5234,1,5234,Sandy_Bailey,Maeve.Kilback@hotmail.com,de_AT,Adelia Stoltenberg,m,1972-08-09,5427 Shania Stream,0,0:0:42109896,20117
4,12,39.99,CSGO,216,2017-07-12,2017-08-12,13573,4,13573,Hertha66,Marc15@gmail.com,de_CH,Mertie Lindgren,m,1984-02-09,4882 Imogene River,0,1:1:15464425,20264
7,6,29.94,PUBG,217,2018-11-28,2019-05-28,13209,7,13209,Albertha27,Derrick.Shanahan@hotmail.com,tr,Stephanie Watsica,f,1979-10-22,2667 Carey Drives,0,0:0:21998703,18868
3,6,29.94,CSGO,218,2016-04-10,2016-05-10,16841,3,16841,Carolyne.Becker99,Rosalinda57@hotmail.com,pt_BR,Emilie Torp,m,1997-12-01,9933 Homenick Via,1,0:0:38957950,22340
7,6,29.94,PUBG,220,2018-04-09,2018-07-09,14776,7,14776,Kyle_Conroy58,Lora.McLaughlin76@hotmail.com,nb_NO,Fleta Goodwin,f,1962-03-28,70056 Bernier Throughway,0,1:1:72708191,9353
2,3,17.97,CSGO,221,2016-02-29,2016-03-29,3058,2,3058,Eliane_Heller67,Mabel61@hotmail.com,pl,Olga Ebert,f,1979-10-23,50803 Mills Plain,1,0:0:12943263,4367
2,3,17.97,CSGO,222,2018-01-08,2018-02-08,11593,2,11593,Lia76,Jacques8@hotmail.com,nl,Arlene Toy,m,1967-07-26,1784 Keebler Hollow,1,1:1:18046710,24358
10,3,17.97,D2,225,2017-11-13,2018-02-13,16585,10,16585,Carmella.Hansen,Neal.Stokes85@yahoo.com,fr_CA,Lavern Kulas,f,1975-10-12,945 Bennett Gateway,0,1:1:24717633,8336
7,6,29.94,PUBG,226,2018-10-21,2019-04-21,16604,7,16604,Tina.Bednar,Gustave.Turcotte@yahoo.com,nb_NO,Ciara Jerde,f,1986-12-27,86581 Lacey Isle,0,1:1:61840135,23528
13,1,9.99,premium,227,2018-06-29,2018-12-29,1956,13,1956,Marc_Lemke,Baby13@hotmail.com,en_AU,Arvilla Koss,m,1960-10-10,115 Ondricka Branch,1,1:1:27034705,4537
1,1,5.99,CSGO,228,2016-11-08,2017-05-08,8876,1,8876,Pamela80,Kariane_Bednar83@hotmail.com,de,Fatima Beatty,f,1991-03-04,944 Altenwerth Shoals,1,1:1:51279819,6624
1,1,5.99,CSGO,229,2017-08-04,2018-08-04,2968,1,2968,Erwin_Halvorson41,Anahi6@gmail.com,en_CA,Samson Kunze,f,1985-10-10,03231 Lebsack Wells,1,1:1:41994371,4216
13,1,9.99,premium,230,2018-05-03,2019-05-03,104,13,104,Delbert.Sawayn,Felipa36@gmail.com,it,Braulio Marvin,f,1981-04-12,238 Teresa Walk,0,1:1:98700334,1686
13,1,9.99,premium,231,2018-09-24,2019-03-24,4265,13,4265,Kacie.Fahey84,Kamron.West4@hotmail.com,it,Randy McCullough,f,1980-06-07,518 Ondricka Canyon,0,1:1:80302690,1684
1,1,5.99,CSGO,232,2017-02-21,2017-08-21,16155,1,16155,Dovie_Hansen14,Shyanne9@gmail.com,en_BORK,Stephania Crona,f,1960-03-03,973 Lavonne Place,1,1:1:41504384,20657
4,12,39.99,CSGO,233,2018-07-13,2018-10-13,1787,4,1787,Alexandrine_Hills,Ari38@yahoo.com,sv,Sonia Heathcote,f,1966-02-04,799 Antonetta Villages,1,1:1:54196138,555
13,1,9.99,premium,234,2018-04-13,2019-04-13,2985,13,2985,Rozella.Cassin,Lottie86@gmail.com,az,Cicero Cassin,f,1987-06-23,45101 Barrows Crossroad,0,1:1:61662825,3841
1,1,5.99,CSGO,235,2016-00-19,2016-03-19,6084,1,6084,Alverta96,Isabella_Fisher52@hotmail.com,es,Leora Reilly,m,1984-03-26,07485 Cummerata Springs,1,1:1:36626178,15609
13,1,9.99,premium,236,2017-01-27,2017-07-27,7595,13,7595,Carmen_Lynch,Art17@hotmail.com,de,Geovany Parisian,f,1974-12-19,611 Senger Passage,0,1:1:103157126,14750
7,6,29.94,PUBG,238,2017-08-28,2017-11-28,13493,7,13493,Bennett38,Scot.Reilly@hotmail.com,en_au_ocker,Robert Willms,f,1993-03-21,483 Williamson Springs,0,0:0:32431114,18216
1,1,5.99,CSGO,239,2018-01-25,2018-02-25,3616,1,3616,Isaac_Muller,Josiah_Pollich@gmail.com,es_MX,Leonardo Kutch,m,1999-03-10,91616 Laurianne Lodge,0,0:0:41351641,4354
2,3,17.97,CSGO,240,2016-03-13,2016-04-13,11964,2,11964,Baby_Daniel76,Marian42@gmail.com,it,Natasha Conroy,f,1977-12-10,808 Brakus Burg,1,0:0:92361755,21871
2,3,17.97,CSGO,241,2018-01-15,2018-02-15,8430,2,8430,Garrett.Rolfson52,Bartholome_Donnelly95@yahoo.com,cz,Ludie Jacobson,m,1972-08-30,009 Schamberger Locks,0,1:1:67407532,5370
10,3,17.97,D2,243,2018-06-08,2018-09-08,2449,10,2449,Reta.Hermiston,Chandler20@gmail.com,de_CH,Stuart Durgan,m,1961-03-16,617 Bernhard Hill,0,0:0:29638070,981
4,12,39.99,CSGO,244,2016-06-19,2016-07-19,15064,4,15064,Earl_Renner41,Rosie11@yahoo.com,cz,Bill Schumm,f,1994-11-06,7529 Funk Stream,0,1:1:60447792,5976
4,12,39.99,CSGO,245,2018-08-17,2018-11-17,7174,4,7174,Eunice.Gleason,Agustin93@yahoo.com,it,Shawn Kunde,m,1986-04-11,57255 Stan Landing,1,1:1:62712695,6853
10,3,17.97,D2,246,2018-03-22,2018-06-22,8400,10,8400,Alfredo53,Christophe_Balistreri@hotmail.com,de_AT,Emmy Carter,m,1985-04-04,618 Kaleigh Circles,1,1:1:103713715,9281
1,1,5.99,CSGO,248,2016-08-19,2016-11-19,4211,1,4211,Hanna15,Johnny_Wilkinson@hotmail.com,ge,Darrion Maggio,f,1967-06-17,032 Cronin Mall,1,0:0:62202115,430
1,1,5.99,CSGO,249,2017-05-07,2017-08-07,11642,1,11642,Tiffany.Metz,Mollie94@gmail.com,vi,Shaun Sanford,f,1968-02-09,2475 Reilly Ford,1,1:1:27530812,6937
1,1,5.99,CSGO,250,2018-08-05,2019-08-05,3551,1,3551,Adrain63,Eliza60@gmail.com,en,Cesar Watsica,m,1983-12-03,7853 Pfannerstill Mountain,0,0:0:39861550,568
13,1,9.99,premium,251,2018-08-08,2019-08-08,9360,13,9360,Quinten_Klocko,Celine19@gmail.com,tr,Wendy Friesen,m,1962-12-17,865 Bernard Parks,1,1:1:92418662,13942
1,1,5.99,CSGO,252,2016-07-02,2016-10-02,6484,1,6484,Markus_Hickle,Giovanna_Gottlieb@yahoo.com,en_US,Madison Oberbrunner,m,1989-11-09,477 Feil Drives,0,1:1:30399074,12606
13,1,9.99,premium,253,2018-06-13,2018-12-13,9838,13,9838,Gwendolyn_Harber65,Alysha.Osinski@gmail.com,it,Martine Nicolas,f,1969-04-10,28266 King Lock,0,1:1:60855795,6506
2,3,17.97,CSGO,254,2016-07-11,2016-08-11,15109,2,15109,Sydni.Connelly,Dovie50@hotmail.com,pl,Herbert Howe,f,1981-06-28,5941 Isobel Junction,1,1:1:26954623,5087
3,6,29.94,CSGO,256,2017-01-26,2017-02-26,15294,3,15294,Meghan.Haley74,Lane_Kassulke71@hotmail.com,de_AT,Dustin Braun,f,1974-03-25,130 Lang Radial,0,1:1:97883164,10538
1,1,5.99,CSGO,257,2016-10-17,2017-04-17,11389,1,11389,Demarcus_Quigley48,Ruben60@hotmail.com,fa,Madge Kautzer,m,1976-05-27,87179 Cronin Divide,0,1:1:72786867,5566
10,3,17.97,D2,258,2017-03-29,2017-06-29,3250,10,3250,Lambert.Pouros22,Ada9@gmail.com,id_ID,Naomie Predovic,f,1962-05-04,50727 Runolfsdottir Creek,1,1:1:64499027,4440
10,3,17.97,D2,259,2016-06-01,2016-09-01,10702,10,10702,Maxine10,Olga60@gmail.com,fa,Imani Conn,m,1996-04-02,348 Mattie Cape,0,0:0:98526806,17671
1,1,5.99,CSGO,261,2016-00-02,2016-03-02,341,1,341,Adelia17,Kendrick33@hotmail.com,pl,Paris Gorczany,m,1986-07-18,7675 Jacobi Prairie,0,0:0:70313596,3339
7,6,29.94,PUBG,262,2017-01-26,2017-07-26,9471,7,9471,Sandrine29,Raphael_Blick34@gmail.com,az,Wendell Mann,m,1960-03-27,513 Max Mission,0,1:1:35077562,4376
1,1,5.99,CSGO,263,2018-11-11,2018-12-11,13816,1,13816,Benny10,Candice_Graham63@gmail.com,en_US,Sylvia Dare,m,1981-06-17,86637 Larissa Island,1,0:0:20475429,5231
2,3,17.97,CSGO,264,2017-09-26,2017-10-26,12088,2,12088,Sandy_Powlowski,Juvenal.Langosh77@yahoo.com,en_GB,Woodrow Larkin,m,1970-11-29,470 Jacques Keys,0,1:1:70038396,8537
7,6,29.94,PUBG,265,2016-10-06,2017-04-06,15752,7,15752,Martina.Kub98,Clarissa_Ward87@hotmail.com,nep,Lucio Bogisich,f,1996-10-11,77391 Morar Ville,1,0:0:22546575,9061
1,1,5.99,CSGO,267,2016-07-26,2016-08-26,13159,1,13159,Ray_Fahey41,Braden.Schamberger24@gmail.com,de_AT,Missouri O'Hara,m,1978-03-05,97107 Elfrieda Prairie,1,1:1:98018474,24877
1,1,5.99,CSGO,269,2018-06-13,2018-07-13,2225,1,2225,Kirstin85,Benny.Welch@gmail.com,cz,Kayden King,m,1993-02-11,77214 Maegan Neck,0,0:0:83743209,2183
7,6,29.94,PUBG,271,2017-00-18,2017-03-18,12097,7,12097,Whitney.Lang13,Jacquelyn_Mosciski85@gmail.com,en_au_ocker,Vilma Nicolas,m,1965-09-19,3543 Esmeralda Track,1,0:0:74582141,22956
1,1,5.99,CSGO,272,2017-11-21,2018-02-21,10880,1,10880,Percy34,Heidi.Pfeffer24@hotmail.com,pt_BR,Braulio Morar,m,1979-05-03,70692 Lindgren Causeway,0,1:1:23013013,19201
1,1,5.99,CSGO,274,2018-05-00,2018-06-00,9340,1,9340,Geoffrey.Spencer40,Janelle59@yahoo.com,nb_NO,Alyson Stokes,f,1978-12-25,8307 Donnelly Ville,1,1:1:73935363,15856
10,3,17.97,D2,275,2018-10-07,2019-01-07,7739,10,7739,Jewell44,Francisca_Bashirian89@hotmail.com,ge,Lucas Nikolaus,m,1978-12-07,40865 Eloy View,0,0:0:25688704,21481
1,1,5.99,CSGO,276,2017-02-08,2017-05-08,15419,1,15419,Donna7,Monserrat_Dooley@gmail.com,ja,Graciela Pfeffer,f,1991-11-14,0444 Torey Springs,1,0:0:108247152,5745
2,3,17.97,CSGO,278,2016-04-07,2016-05-07,16727,2,16727,Mauricio29,Alexandria_Heller88@hotmail.com,es,Tatum Stoltenberg,f,1960-04-02,82979 Helmer Estate,1,1:1:95212140,9198
2,3,17.97,CSGO,279,2018-07-00,2018-08-00,9810,2,9810,Linnie89,Rebekah.Wolff26@yahoo.com,de_AT,Janet Wisozk,m,1970-06-19,10855 Melyna Courts,0,0:0:17467048,10435
1,1,5.99,CSGO,280,2016-10-05,2017-10-05,5596,1,5596,Kadin94,Earnestine_Cummings37@hotmail.com,en_GB,Lisette Kirlin,m,1969-09-09,851 Beatty Forks,0,1:1:67040273,23704
4,12,39.99,CSGO,281,2016-07-19,2016-10-19,2187,4,2187,Kamron_Lemke,Damaris70@yahoo.com,sv,Augustine Gulgowski,m,1977-11-13,0718 Mante Well,0,0:0:100889768,1427
1,1,5.99,CSGO,283,2018-11-25,2019-02-25,6815,1,6815,Loy_Kozey38,Mertie.Shanahan71@hotmail.com,fr_CA,Abdullah Dooley,m,1976-04-20,7633 Cole Crescent,0,0:0:104152320,15500
1,1,5.99,CSGO,284,2016-01-23,2017-01-23,13898,1,13898,Emerson_Hamill,Victor3@hotmail.com,es_MX,Holly Raynor,m,1969-01-30,0608 Wyman Station,1,1:1:42934602,15806
4,12,39.99,CSGO,285,2017-11-19,2018-02-19,8988,4,8988,Kamryn.Cole,Elmore71@hotmail.com,zh_TW,Maudie Wiza,f,1960-02-07,5355 Carroll Cove,1,1:1:34207587,20235
3,6,29.94,CSGO,286,2017-04-18,2017-05-18,4585,3,4585,Elvie30,Lenna85@gmail.com,nb_NO,Myrtice Lueilwitz,m,1961-10-03,7676 Laurie Parkway,0,1:1:19439274,1092
13,1,9.99,premium,288,2016-00-05,2016-12-05,4005,13,4005,Kali.Dibbert6,Nova_Kuvalis28@yahoo.com,en_IND,Maya Schamberger,f,1985-09-21,93743 Konopelski Ford,1,0:0:22511967,4874
1,1,5.99,CSGO,289,2017-00-06,2017-01-06,16211,1,16211,Bernardo_Ratke12,Kelley.Zemlak5@yahoo.com,es,Oceane McGlynn,f,1965-02-03,50644 Lesch Common,0,0:0:91895676,21479
1,1,5.99,CSGO,290,2016-03-29,2016-04-29,10525,1,10525,Leif35,Ryley.Upton65@gmail.com,fa,Dallas Nienow,f,1965-08-14,05336 Mariela Rue,0,0:0:80537706,6360
10,3,17.97,D2,291,2016-04-20,2016-07-20,2311,10,2311,Marques_Dicki,Evans28@hotmail.com,fr,Monroe Hyatt,m,1988-11-08,654 Dedrick Bypass,1,0:0:17414021,3880
4,12,39.99,CSGO,292,2016-10-23,2016-11-23,11374,4,11374,Kraig_Schaden,Saige89@hotmail.com,vi,Tina Abbott,f,1998-06-24,861 Breanne Stream,1,1:1:18568934,5621
1,1,5.99,CSGO,295,2016-06-00,2016-12-00,12838,1,12838,Dovie20,Kacie_Ritchie44@hotmail.com,en_au_ocker,Mack Rodriguez,f,1980-02-11,28628 Bogisich Pines,1,1:1:73344939,20050
1,1,5.99,CSGO,296,2017-11-17,2018-02-17,7885,1,7885,Dagmar36,Devonte_Armstrong8@hotmail.com,fr,Daisha Huel,f,1965-03-23,53209 Brandon Way,0,1:1:59712484,6728
7,6,29.94,PUBG,297,2018-08-00,2019-02-00,6509,7,6509,Eloy84,Russ_Kuphal@hotmail.com,en_IND,Dangelo Heidenreich,f,1985-06-27,73419 Littel Course,0,0:0:27495544,20929
1,1,5.99,CSGO,298,2018-01-23,2018-04-23,9584,1,9584,Nellie56,Lloyd_Bernier@yahoo.com,nl,Kianna Christiansen,f,1986-04-11,155 Streich Parks,1,1:1:101003563,11911
4,12,39.99,CSGO,300,2016-06-05,2016-07-05,15017,4,15017,Darron61,Theron_Shanahan25@yahoo.com,uk,Susanna Conroy,f,1995-07-14,700 Gleason Isle,0,1:1:74578302,7650
2,3,17.97,CSGO,301,2018-06-14,2018-07-14,14463,2,14463,Dashawn.Tillman,Gennaro_Crooks@yahoo.com,tr,Lue Herzog,m,1961-07-25,8963 Rice Ranch,1,0:0:60962841,11204
2,3,17.97,CSGO,302,2017-00-00,2017-01-00,7378,2,7378,Tyrese28,Jermain_Hermiston@yahoo.com,nep,Mckenna Pagac,m,1977-12-01,5656 Cremin Shoal,0,0:0:24315649,15928
4,12,39.99,CSGO,303,2016-09-12,2016-12-12,15664,4,15664,Julio_Blick99,Nathaniel.Ziemann26@gmail.com,zh_CN,Dedrick Yundt,f,1960-05-03,22233 Rowland Lake,1,0:0:106193785,5290
13,1,9.99,premium,305,2018-08-25,2019-02-25,2135,13,2135,Kelley.Konopelski71,Janie56@hotmail.com,it,Sandrine Ward,m,1988-11-06,0522 Cordell Stravenue,1,1:1:87539184,1894
7,6,29.94,PUBG,307,2016-05-12,2016-08-12,9188,7,9188,Raul.Johns,Thurman.Daugherty@hotmail.com,nep,Carrie Hills,f,1992-10-03,65075 Krajcik Track,1,1:1:48567464,7054
13,1,9.99,premium,308,2016-01-01,2016-07-01,6093,13,6093,Breanne.Hettinger15,Jovani47@yahoo.com,nb_NO,Waldo Ratke,f,1988-03-08,9113 Ignacio Drive,1,1:1:80725078,20905
13,1,9.99,premium,309,2016-09-18,2017-09-18,3534,13,3534,Caterina_Bashirian16,Vergie.Watsica@yahoo.com,ja,Edgar Trantow,m,1962-09-27,32389 Wava Forks,0,0:0:64198546,3344
13,1,9.99,premium,310,2017-02-20,2018-02-20,7922,13,7922,Javonte_Morissette62,Lizzie33@hotmail.com,id_ID,Eleanora Walsh,f,1999-08-02,1354 Waelchi Gardens,1,1:1:76335438,19757
3,6,29.94,CSGO,311,2017-09-10,2017-10-10,15558,3,15558,Stephanie_Weissnat,Johanna90@yahoo.com,en_US,Celestino Rosenbaum,m,1963-03-29,71254 Yesenia Circle,1,0:0:15020094,16253
7,6,29.94,PUBG,312,2018-05-00,2018-11-00,7201,7,7201,Maudie_Schuppe,Geovanni20@hotmail.com,uk,Valentine Zboncak,m,1989-06-25,8224 Monserrat Landing,0,1:1:53553290,15861
1,1,5.99,CSGO,314,2018-00-21,2018-03-21,7560,1,7560,Breanna25,Alexandro.Towne@yahoo.com,fr_CA,Millie Gislason,f,1970-11-21,6563 Erdman Row,0,1:1:88665445,17560
1,1,5.99,CSGO,317,2018-02-05,2018-05-05,5461,1,5461,Ethyl.Grant,Noah.Paucek66@yahoo.com,en_US,Tyreek Leuschke,f,1975-06-03,4589 Chadd Trafficway,0,0:0:22709505,24307
13,1,9.99,premium,318,2016-08-08,2017-02-08,16790,13,16790,Madaline_Schumm79,Tyrique50@gmail.com,id_ID,Amelie Okuneva,f,1979-06-01,2712 Stefanie Green,1,1:1:99011727,24797
2,3,17.97,CSGO,319,2017-08-19,2017-09-19,5474,2,5474,Griffin_Paucek,Sunny41@hotmail.com,az,Triston Howell,f,1999-11-13,19331 Christiansen Mount,1,0:0:31107856,7905
4,12,39.99,CSGO,320,2016-09-19,2016-12-19,16085,4,16085,Lexie_Greenholt,Joel69@yahoo.com,ko,Kattie Jenkins,f,1975-11-23,9730 Lockman Stravenue,0,0:0:20520312,11453
1,1,5.99,CSGO,321,2018-11-10,2019-11-10,12161,1,12161,Olen.Goyette,Chelsea.Herman57@gmail.com,en_AU,Mohamed Cassin,f,1990-11-17,814 Jared Crossing,1,0:0:93022782,16611
1,1,5.99,CSGO,322,2017-02-11,2017-03-11,15958,1,15958,Jamarcus.Pacocha74,Noel.Hirthe6@gmail.com,nep,Alyson Zieme,f,1966-09-16,8746 Halvorson Junction,1,0:0:26632799,10428
